Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in millions,Metric tons in millions Footnote,Metric tons in millions Missing value
2015,1460,Developing economies: Asia and Oceania,11,Crude oil loaded,943.219,,
2015,1460,Developing economies: Asia and Oceania,12,Other tanker trade loaded,470.808,,
2015,1460,Developing economies: Asia and Oceania,13,Dry cargo loaded,2089.763,,
2015,1460,Developing economies: Asia and Oceania,10,Total goods loaded,3503.789,,
2015,1460,Developing economies: Asia and Oceania,21,Crude oil discharged,698.274,,
2015,1460,Developing economies: Asia and Oceania,22,Other tanker trade discharged,411.155,,
2015,1460,Developing economies: Asia and Oceania,23,Dry cargo discharged,3265.702,,
2015,1460,Developing economies: Asia and Oceania,20,Total goods discharged,4375.13,,
2015,1430,Developing economies: Asia,11,Crude oil loaded,941.675,,
2015,1430,Developing economies: Asia,12,Other tanker trade loaded,463.032,,
2015,1430,Developing economies: Asia,13,Dry cargo loaded,2084.806,,
2015,1430,Developing economies: Asia,10,Total goods loaded,3489.513,,
2015,1430,Developing economies: Asia,21,Crude oil discharged,697.596,,
2015,1430,Developing economies: Asia,22,Other tanker trade discharged,406.78,,
2015,1430,Developing economies: Asia,23,Dry cargo discharged,3257.626,,
2015,1430,Developing economies: Asia,20,Total goods discharged,4362.002,,
2015,1450,Developing economies: Oceania,11,Crude oil loaded,1.544,,
2015,1450,Developing economies: Oceania,12,Other tanker trade loaded,7.776,,
2015,1450,Developing economies: Oceania,13,Dry cargo loaded,4.957,,
2015,1450,Developing economies: Oceania,10,Total goods loaded,14.277,,
2015,1450,Developing economies: Oceania,21,Crude oil discharged,0.678,,
2015,1450,Developing economies: Oceania,22,Other tanker trade discharged,4.374,,
2015,1450,Developing economies: Oceania,23,Dry cargo discharged,8.076,,
2015,1450,Developing economies: Oceania,20,Total goods discharged,13.128,,
2015,1500,Developed economies,11,Crude oil loaded,300.379,,
2015,1500,Developed economies,12,Other tanker trade loaded,565.354,,
2015,1500,Developed economies,13,Dry cargo loaded,3577.71,,
2015,1500,Developed economies,10,Total goods loaded,4443.443,,
2015,1500,Developed economies,21,Crude oil discharged,1106.572,,
2015,1500,Developed economies,22,Other tanker trade discharged,591.52,,
2015,1500,Developed economies,23,Dry cargo discharged,2832.043,,
2015,1500,Developed economies,20,Total goods discharged,4530.135,,
2015,1520,Developed economies: Americas,11,Crude oil loaded,51.055,,
2015,1520,Developed economies: Americas,12,Other tanker trade loaded,147.019,,
2015,1520,Developed economies: Americas,13,Dry cargo loaded,680.047,,
2015,1520,Developed economies: Americas,10,Total goods loaded,878.121,,
2015,1520,Developed economies: Americas,21,Crude oil discharged,289.339,,
2015,1520,Developed economies: Americas,22,Other tanker trade discharged,100.661,,
2015,1520,Developed economies: Americas,23,Dry cargo discharged,429.2,,
2015,1520,Developed economies: Americas,20,Total goods discharged,819.2,,
2015,1560,Developed economies: Asia and Oceania,11,Crude oil loaded,19.93,,
2015,1560,Developed economies: Asia and Oceania,12,Other tanker trade loaded,107.289,,
2015,1560,Developed economies: Asia and Oceania,13,Dry cargo loaded,1730.428,,
2015,1560,Developed economies: Asia and Oceania,10,Total goods loaded,1857.647,,
2015,1560,Developed economies: Asia and Oceania,21,Crude oil discharged,329.495,,
2015,1560,Developed economies: Asia and Oceania,22,Other tanker trade discharged,170.871,,
2015,1560,Developed economies: Asia and Oceania,23,Dry cargo discharged,1189.481,,
2015,1560,Developed economies: Asia and Oceania,20,Total goods discharged,1689.847,,
2015,1530,Developed economies: Asia,11,Crude oil loaded,6.4,,
2015,1530,Developed economies: Asia,12,Other tanker trade loaded,68.401,,
2015,1530,Developed economies: Asia,13,Dry cargo loaded,533.014,,
2015,1530,Developed economies: Asia,10,Total goods loaded,607.815,,
2015,1530,Developed economies: Asia,21,Crude oil discharged,301.872,,
2015,1530,Developed economies: Asia,22,Other tanker trade discharged,150.771,,
2015,1530,Developed economies: Asia,23,Dry cargo discharged,1089.304,,
2015,1530,Developed economies: Asia,20,Total goods discharged,1541.947,,
2015,1550,Developed economies: Oceania,11,Crude oil loaded,13.53,,
2015,1550,Developed economies: Oceania,12,Other tanker trade loaded,38.888,,
2015,1550,Developed economies: Oceania,13,Dry cargo loaded,1197.414,,
2015,1550,Developed economies: Oceania,10,Total goods loaded,1249.832,,
2015,1550,Developed economies: Oceania,21,Crude oil discharged,27.623,,
2015,1550,Developed economies: Oceania,22,Other tanker trade discharged,20.1,,
2015,1550,Developed economies: Oceania,23,Dry cargo discharged,100.177,,
2015,1550,Developed economies: Oceania,20,Total goods discharged,147.9,,
2015,1540,Developed economies: Europe,11,Crude oil loaded,229.394,,
2015,1540,Developed economies: Europe,12,Other tanker trade loaded,311.046,,
2015,1540,Developed economies: Europe,13,Dry cargo loaded,1167.235,,
2015,1540,Developed economies: Europe,10,Total goods loaded,1707.675,,
2015,1540,Developed economies: Europe,21,Crude oil discharged,487.738,,
2015,1540,Developed economies: Europe,22,Other tanker trade discharged,319.988,,
2015,1540,Developed economies: Europe,23,Dry cargo discharged,1213.362,,
2015,1540,Developed economies: Europe,20,Total goods discharged,2021.088,,
2016,0000,World,11,Crude oil loaded,1832.259,,
2016,0000,World,12,Other tanker trade loaded,1238.107,,
2016,0000,World,13,Dry cargo loaded,7176.248,,
2016,0000,World,10,Total goods loaded,10246.614,,
2016,0000,World,21,Crude oil discharged,1985.472,,
2016,0000,World,22,Other tanker trade discharged,1234.766,,
2016,0000,World,23,Dry cargo discharged,7082.917,,
2016,0000,World,20,Total goods discharged,10303.155,,
2016,5100,Africa,11,Crude oil loaded,271.32,,
2016,5100,Africa,12,Other tanker trade loaded,58.782,,
2016,5100,Africa,13,Dry cargo loaded,363.562,,
2016,5100,Africa,10,Total goods loaded,693.663,,
2016,5100,Africa,21,Crude oil discharged,38.698,,
2016,5100,Africa,22,Other tanker trade discharged,81.189,,
2016,5100,Africa,23,Dry cargo discharged,360.147,,
2016,5100,Africa,20,Total goods discharged,480.034,,
2016,5110,Northern Africa,11,Crude oil loaded,57.645,,
2016,5110,Northern Africa,12,Other tanker trade loaded,29.718,,
2016,5110,Northern Africa,13,Dry cargo loaded,83.085,,
2016,5110,Northern Africa,10,Total goods loaded,170.449,,
2016,5110,Northern Africa,21,Crude oil discharged,9.498,,
2016,5110,Northern Africa,22,Other tanker trade discharged,28.587,,
2016,5110,Northern Africa,23,Dry cargo discharged,185.874,,
2016,5110,Northern Africa,20,Total goods discharged,223.959,,
2016,5120,Sub-Saharan Africa,11,Crude oil loaded,213.675,,
2016,5120,Sub-Saharan Africa,12,Other tanker trade loaded,29.064,,
2016,5120,Sub-Saharan Africa,13,Dry cargo loaded,280.476,,
2016,5120,Sub-Saharan Africa,10,Total goods loaded,523.214,,
2016,5120,Sub-Saharan Africa,21,Crude oil discharged,29.2,,
2016,5120,Sub-Saharan Africa,22,Other tanker trade discharged,52.603,,
2016,5120,Sub-Saharan Africa,23,Dry cargo discharged,174.273,,
2016,5120,Sub-Saharan Africa,20,Total goods discharged,256.075,,
2016,5121,Eastern Africa,11,Crude oil loaded,0,,
2016,5121,Eastern Africa,12,Other tanker trade loaded,0.55,,
2016,5121,Eastern Africa,13,Dry cargo loaded,17.193,,
2016,5121,Eastern Africa,10,Total goods loaded,17.742,,
2016,5121,Eastern Africa,21,Crude oil discharged,0.349,,
2016,5121,Eastern Africa,22,Other tanker trade discharged,13.633,,
2016,5121,Eastern Africa,23,Dry cargo discharged,30.971,,
2016,5121,Eastern Africa,20,Total goods discharged,44.953,,
2016,5122,Middle Africa,11,Crude oil loaded,124.154,,
2016,5122,Middle Africa,12,Other tanker trade loaded,7.551,,
2016,5122,Middle Africa,13,Dry cargo loaded,13.631,,
2016,5122,Middle Africa,10,Total goods loaded,145.336,,
2016,5122,Middle Africa,21,Crude oil discharged,2.12,,
2016,5122,Middle Africa,22,Other tanker trade discharged,8.388,,
2016,5122,Middle Africa,23,Dry cargo discharged,15.553,,
2016,5122,Middle Africa,20,Total goods discharged,26.062,,
2016,5123,Southern Africa,11,Crude oil loaded,0,,
2016,5123,Southern Africa,12,Other tanker trade loaded,3.216,,
2016,5123,Southern Africa,13,Dry cargo loaded,166.969,,
2016,5123,Southern Africa,10,Total goods loaded,170.185,,
2016,5123,Southern Africa,21,Crude oil discharged,23.006,,
2016,5123,Southern Africa,22,Other tanker trade discharged,9.131,,
2016,5123,Southern Africa,23,Dry cargo discharged,27.042,,
2016,5123,Southern Africa,20,Total goods discharged,59.179,,
2016,5124,Western Africa,11,Crude oil loaded,89.521,,
2016,5124,Western Africa,12,Other tanker trade loaded,17.747,,
2016,5124,Western Africa,13,Dry cargo loaded,82.684,,
2016,5124,Western Africa,10,Total goods loaded,189.951,,
2016,5124,Western Africa,21,Crude oil discharged,3.725,,
2016,5124,Western Africa,22,Other tanker trade discharged,21.45,,
2016,5124,Western Africa,23,Dry cargo discharged,100.707,,
2016,5124,Western Africa,20,Total goods discharged,125.882,,
2016,5200,Americas,11,Crude oil loaded,293.545,,
2016,5200,Americas,12,Other tanker trade loaded,222.937,,
2016,5200,Americas,13,Dry cargo loaded,1724.713,,
2016,5200,Americas,10,Total goods loaded,2241.195,,
2016,5200,Americas,21,Crude oil discharged,349.172,,
2016,5200,Americas,22,Other tanker trade discharged,223.035,,
2016,5200,Americas,23,Dry cargo discharged,833.373,,
2016,5200,Americas,20,Total goods discharged,1405.58,,
2016,5210,Northern America,11,Crude oil loaded,61.055,,
2016,5210,Northern America,12,Other tanker trade loaded,142.019,,
2016,5210,Northern America,13,Dry cargo loaded,683.447,,
2016,5210,Northern America,10,Total goods loaded,886.521,,
2016,5210,Northern America,21,Crude oil discharged,297.251,,
2016,5210,Northern America,22,Other tanker trade discharged,94.801,,
2016,5210,Northern America,23,Dry cargo discharged,447.554,,
2016,5210,Northern America,20,Total goods discharged,839.606,,
2016,5220,Latin America and the Caribbean,11,Crude oil loaded,232.49,,
2016,5220,Latin America and the Caribbean,12,Other tanker trade loaded,80.918,,
2016,5220,Latin America and the Caribbean,13,Dry cargo loaded,1041.266,,
2016,5220,Latin America and the Caribbean,10,Total goods loaded,1354.674,,
2016,5220,Latin America and the Caribbean,21,Crude oil discharged,51.921,,
2016,5220,Latin America and the Caribbean,22,Other tanker trade discharged,128.234,,
2016,5220,Latin America and the Caribbean,23,Dry cargo discharged,385.818,,
2016,5220,Latin America and the Caribbean,20,Total goods discharged,565.974,,
2016,5221,Caribbean,11,Crude oil loaded,1.421,,
2016,5221,Caribbean,12,Other tanker trade loaded,32.55,,
2016,5221,Caribbean,13,Dry cargo loaded,17.949,,
2016,5221,Caribbean,10,Total goods loaded,51.92,,
2016,5221,Caribbean,21,Crude oil discharged,29.08,,
2016,5221,Caribbean,22,Other tanker trade discharged,15.24,,
2016,5221,Caribbean,23,Dry cargo discharged,34.2,,
2016,5221,Caribbean,20,Total goods discharged,78.52,,
2016,5222,Central America,11,Crude oil loaded,66.171,,
2016,5222,Central America,12,Other tanker trade loaded,9.906,,
2016,5222,Central America,13,Dry cargo loaded,68.517,,
2016,5222,Central America,10,Total goods loaded,144.594,,
2016,5222,Central America,21,Crude oil discharged,0,,
2016,5222,Central America,22,Other tanker trade discharged,50.049,,
2016,5222,Central America,23,Dry cargo discharged,108.913,,
2016,5222,Central America,20,Total goods discharged,158.962,,
2016,5223,South America,11,Crude oil loaded,164.898,,
2016,5223,South America,12,Other tanker trade loaded,38.462,,
2016,5223,South America,13,Dry cargo loaded,954.8,,
2016,5223,South America,10,Total goods loaded,1158.16,,
2016,5223,South America,21,Crude oil discharged,22.841,,
2016,5223,South America,22,Other tanker trade discharged,62.946,,
2016,5223,South America,23,Dry cargo discharged,242.705,,
2016,5223,South America,20,Total goods discharged,328.492,,
2016,5300,Asia,11,Crude oil loaded,999.125,,
2016,5300,Asia,12,Other tanker trade loaded,606.714,,
2016,5300,Asia,13,Dry cargo loaded,2653.317,,
2016,5300,Asia,10,Total goods loaded,4259.156,,
2016,5300,Asia,21,Crude oil discharged,1097.091,,
2016,5300,Asia,22,Other tanker trade discharged,611.079,,
2016,5300,Asia,23,Dry cargo discharged,4476.6,,
2016,5300,Asia,20,Total goods discharged,6184.77,,
2016,5310,Central Asia,11,Crude oil loaded,0,,
2016,5310,Central Asia,12,Other tanker trade loaded,0,,
2016,5310,Central Asia,13,Dry cargo loaded,0,,
2016,5310,Central Asia,10,Total goods loaded,0,,
2016,5310,Central Asia,21,Crude oil discharged,0,,
2016,5310,Central Asia,22,Other tanker trade discharged,0,,
2016,5310,Central Asia,23,Dry cargo discharged,0,,
2016,5310,Central Asia,20,Total goods discharged,0,,
2016,5330,Eastern Asia,11,Crude oil loaded,14.344,,
2016,5330,Eastern Asia,12,Other tanker trade loaded,156.701,,
2016,5330,Eastern Asia,13,Dry cargo loaded,1107.44,,
2016,5330,Eastern Asia,10,Total goods loaded,1278.485,,
2016,5330,Eastern Asia,21,Crude oil discharged,661.863,,
2016,5330,Eastern Asia,22,Other tanker trade discharged,289.473,,
2016,5330,Eastern Asia,23,Dry cargo discharged,3036.583,,
2016,5330,Eastern Asia,20,Total goods discharged,3987.919,,
2016,5350,South-eastern Asia,11,Crude oil loaded,50.317,,
2016,5350,South-eastern Asia,12,Other tanker trade loaded,128.957,,
2016,5350,South-eastern Asia,13,Dry cargo loaded,944.366,,
2016,5350,South-eastern Asia,10,Total goods loaded,1123.64,,
2016,5350,South-eastern Asia,21,Crude oil discharged,142.74,,
2016,5350,South-eastern Asia,22,Other tanker trade discharged,160.856,,
2016,5350,South-eastern Asia,23,Dry cargo discharged,606.22,,
2016,5350,South-eastern Asia,20,Total goods discharged,909.816,,
2016,5320,Southern Asia,11,Crude oil loaded,93.1,,
2016,5320,Southern Asia,12,Other tanker trade loaded,84.4,,
2016,5320,Southern Asia,13,Dry cargo loaded,206.25,,
2016,5320,Southern Asia,10,Total goods loaded,383.75,,
2016,5320,Southern Asia,21,Crude oil discharged,243.007,,
2016,5320,Southern Asia,22,Other tanker trade discharged,83.975,,
2016,5320,Southern Asia,23,Dry cargo discharged,361.341,,
2016,5320,Southern Asia,20,Total goods discharged,688.323,,
2016,5340,Western Asia,11,Crude oil loaded,841.364,,
2016,5340,Western Asia,12,Other tanker trade loaded,236.656,,
2016,5340,Western Asia,13,Dry cargo loaded,395.261,,
2016,5340,Western Asia,10,Total goods loaded,1473.281,,
2016,5340,Western Asia,21,Crude oil discharged,49.481,,
2016,5340,Western Asia,22,Other tanker trade discharged,76.776,,
2016,5340,Western Asia,23,Dry cargo discharged,472.455,,
2016,5340,Western Asia,20,Total goods discharged,598.712,,
2016,5400,Europe,11,Crude oil loaded,253.035,,
2016,5400,Europe,12,Other tanker trade loaded,300.609,,
2016,5400,Europe,13,Dry cargo loaded,1136.291,,
2016,5400,Europe,10,Total goods loaded,1689.935,,
2016,5400,Europe,21,Crude oil discharged,475.248,,
2016,5400,Europe,22,Other tanker trade discharged,298.664,,
2016,5400,Europe,23,Dry cargo discharged,1299.553,,
2016,5400,Europe,20,Total goods discharged,2073.465,,
2016,5500,Oceania,11,Crude oil loaded,15.234,,
2016,5500,Oceania,12,Other tanker trade loaded,49.065,,
2016,5500,Oceania,13,Dry cargo loaded,1298.365,,
2016,5500,Oceania,10,Total goods loaded,1362.665,,
2016,5500,Oceania,21,Crude oil discharged,25.263,,
2016,5500,Oceania,22,Other tanker trade discharged,20.798,,
2016,5500,Oceania,23,Dry cargo discharged,113.244,,
2016,5500,Oceania,20,Total goods discharged,159.305,,
2016,5600,Asia and Oceania,11,Crude oil loaded,1014.359,,
2016,5600,Asia and Oceania,12,Other tanker trade loaded,655.779,,
2016,5600,Asia and Oceania,13,Dry cargo loaded,3951.682,,
2016,5600,Asia and Oceania,10,Total goods loaded,5621.821,,
2016,5600,Asia and Oceania,21,Crude oil discharged,1122.354,,
2016,5600,Asia and Oceania,22,Other tanker trade discharged,631.878,,
2016,5600,Asia and Oceania,23,Dry cargo discharged,4589.844,,
2016,5600,Asia and Oceania,20,Total goods discharged,6344.075,,
2016,1400,Developing economies,11,Crude oil loaded,1493.035,,
2016,1400,Developing economies,12,Other tanker trade loaded,687.828,,
2016,1400,Developing economies,13,Dry cargo loaded,3565.947,,
2016,1400,Developing economies,10,Total goods loaded,5746.81,,
2016,1400,Developing economies,21,Crude oil discharged,881.909,,
2016,1400,Developing economies,22,Other tanker trade discharged,717.928,,
2016,1400,Developing economies,23,Dry cargo discharged,4150.482,,
